id,back_sma,thigh_sma,back_x_mean,back_x_std,back_x_var,back_x_min,back_x_max,back_x_range,back_x_median,back_x_iqr,back_x_rms,back_x_zcr,back_x_skew,back_x_kurtosis,back_x_energy,back_x_autocorr,back_x_peak_count,back_y_mean,back_y_std,back_y_var,back_y_min,back_y_max,back_y_range,back_y_median,back_y_iqr,back_y_rms,back_y_zcr,back_y_skew,back_y_kurtosis,back_y_energy,back_y_autocorr,back_y_peak_count,back_z_mean,back_z_std,back_z_var,back_z_min,back_z_max,back_z_range,back_z_median,back_z_iqr,back_z_rms,back_z_zcr,back_z_skew,back_z_kurtosis,back_z_energy,back_z_autocorr,back_z_peak_count,thigh_x_mean,thigh_x_std,thigh_x_var,thigh_x_min,thigh_x_max,thigh_x_range,thigh_x_median,thigh_x_iqr,thigh_x_rms,thigh_x_zcr,thigh_x_skew,thigh_x_kurtosis,thigh_x_energy,thigh_x_autocorr,thigh_x_peak_count,thigh_y_mean,thigh_y_std,thigh_y_var,thigh_y_min,thigh_y_max,thigh_y_range,thigh_y_median,thigh_y_iqr,thigh_y_rms,thigh_y_zcr,thigh_y_skew,thigh_y_kurtosis,thigh_y_energy,thigh_y_autocorr,thigh_y_peak_count,thigh_z_mean,thigh_z_std,thigh_z_var,thigh_z_min,thigh_z_max,thigh_z_range,thigh_z_median,thigh_z_iqr,thigh_z_rms,thigh_z_zcr,thigh_z_skew,thigh_z_kurtosis,thigh_z_energy,thigh_z_autocorr,thigh_z_peak_count
1,1.3266869473942215,1.3514774161099476,-0.8022005222584181,0.23834649640944566,0.0568090523506579,-3.542888855856508,0.9521087201243794,4.494997575980888,-0.9371948129641324,0.32910563919845703,0.8368600422187308,48,0.6372107040685295,-0.1588584090825771,286233.10727078904,0.982759070694441,154954,-0.0006868921095823343,0.18906215778708654,0.03574449950710921,-3.016498035193607,2.569339223094554,5.585837258288161,0.0332397394419418,0.0737590584296397,0.18906340557569415,15392,-2.5331377239962,12.502689937182812,14609.29148644627,0.9629864422809977,149461,-0.2747181928411958,0.4418045607215929,0.19519126987439966,-1.0243634385489493,1.6280232667141994,2.6523867052631487,-0.2774458404884185,0.7671491187268723,0.5202512425283884,4025,0.11435238789347962,-0.8931177567276967,110621.73188469629,0.9966585897808917,145994,-0.3703167527818002,0.5066651972893058,0.2567096221442112,-6.844045432601052,3.8985473953740057,10.742592827975058,-0.2777114000759667,1.0218388069110556,0.627570011660108,2027,-0.7577671591726808,0.3121859600379562,160967.6362510581,0.957881770065402,154319,0.14347057242156297,0.21386341869013978,0.04573756185383403,-5.757405971963522,4.602909003280116,10.36031497524364,0.0862479974255388,0.2237580074092459,0.2575293517345255,14745,0.5168212208510873,19.9418146212087,27106.139587166836,0.8380815911701642,149626,0.6175266145951614,0.5364295010473422,0.28775660959390054,-4.884791341633433,5.391660470756529,10.276451812389961,0.924065809375228,0.857257597629024,0.8179827194551617,6976,-0.7697802332607903,0.10547154791134883,273465.4464376158,0.9682114457174953,140704
2,1.3797904486055448,1.3191236617281297,-0.9203509716860201,0.1308767701887981,0.017128728975051466,-3.0668533933005984,0.8734707753077917,3.94032416860839,-0.972054135576446,0.17253346602114372,0.9296099397373359,8,-0.4166812648940694,8.843027482129454,362079.66826345125,0.9119243446874635,140967,0.040017962085809225,0.10751627347938905,0.011559749062894779,-1.2093299867702976,1.2556423184613732,2.4649723052316705,0.0483022399028762,0.11439212154934031,0.11472221385763108,25560,-0.6756940908783362,4.752281429487828,5514.392308604065,0.9313582643588008,134725,-0.32674570842006057,0.2975908836337664,0.0885603340219259,-0.9601359830825864,1.872940319929079,2.8330763030116657,-0.2973348320661602,0.4366497800266757,0.44195372155108403,6349,0.34857197699158815,0.35400470287463026,81838.22699099354,0.9895717197056135,133969,-0.33279795806104734,0.46342628411256087,0.214763920806376,-5.922062361739697,2.312847997425198,8.234910359164896,-0.0850271944222404,0.8770938143338909,0.570542199750359,11532,-1.0647870154982193,1.9267592594751513,136388.62960819635,0.9450646156072288,124431,0.05036096189760039,0.21806962068263075,0.04755435946466646,-2.8573195532104863,4.809320352643248,7.666639905853735,0.0689470174521856,0.2557589127720178,0.22380926242655383,19867,0.35656997250058325,12.14932543438727,20987.40451573223,0.8079223437811379,111704,0.6565975281599106,0.5231964490455906,0.27373452429391526,-4.23315826002867,5.324356395022937,9.557514655051607,0.9500872080665598,0.73779848431789,0.8395563341906366,7325,-1.2360501417450114,0.8108337824219136,295326.42383593967,0.9478256961758876,125937
3,1.3913037866286695,1.965096886632566,-0.9444048557701901,0.19906180237362398,0.03962560116423573,-5.238407842989345,0.8584552142884571,6.096863057277802,-0.9537253400778158,0.19277817646207007,0.9651560147284737,72,-0.3131591099226928,9.048397415858888,143887.25257165232,0.7237064248287373,35611,-0.05606800910259162,0.16919770493323713,0.028627863354674776,-2.691137162563274,2.589110795740146,5.28024795830342,-0.05324235976275335,0.18244376801545387,0.17824557497846352,30754,-0.5456881180452987,8.130593770436597,4907.550658947795,0.7329903755548407,36290,0.31277967092551057,0.1604134164392805,0.02573246417372203,-1.353473477458455,4.909483414685421,6.262956892143876,0.30249226701595233,0.15666763413141774,0.3515161258292323,1324,0.7846733430401919,9.997231635494957,19086.125858808024,0.8295747439591696,38902,-0.9572802978595566,0.6567260129092738,0.4312890560317116,-6.863094132596557,4.092485706440003,10.95557983903656,-1.036580031682363,0.7921055806582109,1.1608938903714643,8496,0.45324317451521967,0.38838991958984437,208167.2132299378,0.8555904357997869,30992,0.09626810511720492,0.32034723058064235,0.10262234814068724,-3.901566231924864,4.5448930433503945,8.44645927527526,0.0834044826491489,0.3818956567832822,0.33449947115585166,34699,0.02679929694316604,3.811756314369455,17282.96092718429,0.6021757926439807,36093,0.31204651063190436,0.8488668105856945,0.7205748621139293,-5.651374759967946,5.3788791025943805,11.030253862562326,0.1990401485096521,1.0853230262469244,0.9044047141139173,17650,0.5127637871116818,0.23742453256587082,126343.50240389431,0.8988447130470031,26482
4,1.1988232457816574,1.4506547466730204,-1.0198977033297258,0.1860928758308041,0.03463055843497908,-2.36513653144243,-0.3092041937667972,2.055932337675633,-1.0152375496159356,0.07535297496347992,1.0367361687971672,0,-0.18946912859405146,1.8135672391732047,377960.0405784884,0.9422330270014967,73812,-0.0022237203956347075,0.08966366516362062,0.008039572850573875,-0.8917664086321722,0.9945559661900368,1.886322374822209,-2.968321290108917e-05,0.101906552886596,0.08969123582029537,52585,0.1432957166740324,2.318679596517379,2828.8466338642634,0.7960093997130868,88698,-0.014543285854873876,0.15512768170490965,0.024064597631139762,-1.1206925294526926,1.5867316020160576,2.70742413146875,-0.0006418374749135,0.1569950257104765,0.15580790992307272,37871,-0.40002326816396555,1.5892959191604472,8536.667974915008,0.8661164703625834,86937,-0.905389336881382,0.40935873511600973,0.1675745740157794,-4.449650555875605,1.372425476317774,5.8220760321933795,-0.9897460008397012,0.1915661620030108,0.9936319365611633,3078,0.3645575555914705,1.1235509276100437,347184.6138714099,0.8251762043038664,98505,0.017624216435584983,0.2620362310897439,0.06866298640371765,-3.333658385274761,2.6629395470442447,5.9965979323190055,0.0201642502980495,0.2128524963525799,0.2626282532567393,61963,0.21363817089521867,6.675995500900363,24254.497258465017,0.5765712244003344,86525,0.14614438572646446,0.5426104395852921,0.2944260891469439,-4.198951110530448,5.06208719153529,9.261038302065739,0.0226494452229025,0.42790858877456817,0.5619468574752505,31277,1.3051349874167852,4.907782975501525,111045.2229814711,0.8017298988716824,84205
5,1.191778582093688,1.3403983945476619,-0.9155151460689498,0.24290523946627254,0.05900295536016721,-3.8103598600404864,0.5118665916868209,4.322226451727308,-0.987623949114032,0.02902713292127479,0.947191077893905,640,2.346846810018269,10.081763343179714,343090.72710032365,0.9745135428928563,136071,0.005063507755927068,0.13748775005798583,0.01890288141600718,-1.5066397223574195,1.7587688836102433,3.2654086059676626,0.0233208123710681,0.10838638497489608,0.13758095989925898,10522,-3.616898501677855,24.70787696038685,7238.531248736273,0.9462444521570593,137994,-0.1300619697097413,0.29048319650807203,0.08438048745354718,-1.3430933627228727,2.0353689411000446,3.3784623038229173,-0.0584551497760142,0.17903527244856218,0.318271273316215,6155,-1.5202145583901006,2.268072058446112,38737.23929961528,0.9888127946000261,139919,-0.3212355676480357,0.3502864909370497,0.12270062573299183,-6.547333191702478,2.8281895520178466,9.375522743720325,-0.16548978939055453,0.34794153400421823,0.47528193280951414,1196,-2.297943090264184,11.913859324781491,86384.61344734757,0.9105389003110154,143469,0.011753229079961092,0.20411443659297476,0.041662703225667515,-3.6528718147288086,4.131459251977272,7.7843310667060805,0.0498806603749948,0.2530133550797113,0.20445254123995027,7889,1.0400859503527218,16.485904612533016,15985.227047069366,0.8492880192234527,136923,0.8093521556351649,0.39577498792537885,0.15663784106733378,-2.6568612155492817,3.3865930152895567,6.043454230838838,0.9787714396451344,0.12016308572883672,0.9009377075573105,4064,-2.2837258890089873,4.597537559280746,310401.1427509736,0.9616692431051199,138153
6,1.3372388656907424,1.3463271757682913,-0.9475474446893033,0.20941713192328423,0.04385553514297424,-4.207104031484817,1.2044139831095595,5.411518014594376,-0.999692258927716,0.06364656338553476,0.9704131568977218,4106,1.9075180260131397,18.706257707706968,347560.43651511584,0.9137934803733558,129659,-0.02883694101089116,0.17415377547239244,0.030329537511288484,-1.6657187144720391,1.2025953293408125,2.868314043812852,-0.0470904555209699,0.1311341112376237,0.17652508795679472,21327,0.6128693005812869,13.465997539826585,11500.847769453087,0.9568265743771667,119442,-0.2384919902052678,0.2389234111885527,0.05708439641397423,-1.3048316919327525,1.5882931965733025,2.8931248885060548,-0.2181532106752254,0.19263308518984545,0.33758380560394735,7291,-0.3353576861925593,1.2717940250724808,42061.057860017194,0.9815684309818953,119318,-0.5047210215056279,0.424224474653352,0.1799664048949125,-6.583316564707713,3.5452941294435165,10.12861069415123,-0.3502812725999996,0.7642404860835134,0.6593251962761603,3183,-1.0544621228301851,3.550661065930827,160441.3572780686,0.9303848540868432,117164,0.019819639085585247,0.22174139426635606,0.049169245931187565,-6.385979692546287,5.2138327567004685,11.599812449246755,0.0003244308400864,0.2060910805438532,0.2226253894430517,19435,0.1642695149290639,16.900378036449123,18292.217904033292,0.8155486940709528,111745,0.566327943562056,0.548652258360695,0.30101930060429083,-7.114719227764065,7.9145228572673085,15.029242085031374,0.9040757229164438,0.9186235905492741,0.7885091250350361,9520,-0.8840710559631473,2.2602330509753275,229472.38474853852,0.9270022416576654,112797
7,1.2672052583262938,1.4226941249375447,-0.9221649425495022,0.19057852767819705,0.03632017521198932,-4.071434780764172,2.008787187231308,6.080221967995481,-0.9538012247521832,0.045759920738832394,0.9416519295787144,972,2.4311472270517407,19.42092258020131,324967.0854410351,0.9408729076660615,133236,-0.028864358020159353,0.17027235164604887,0.02899267373507572,-1.7985010386291993,1.3643991462593192,3.1629001848885183,-0.0187161518385144,0.1560212836207073,0.17270154862939607,33702,-0.1991533924116645,15.414239893459332,10930.777089756753,0.9490605460658482,130815,-0.06420564981664557,0.2796492340030139,0.07820369407847243,-1.0960720642530108,2.0858158790458203,3.181887943298831,0.0265882954278334,0.461210076332375,0.28692518109578696,5572,-0.4529218542615889,-0.21953084416659996,30171.430585146474,0.9890387981256828,127713,-0.38088111188055823,0.47973584867045266,0.23014648449955946,-5.63378113147258,3.832953042870184,9.466734174342765,-0.2209792860844252,0.7952108390659782,0.6125495130084831,2104,-0.9058340940086725,2.0270927159906,137512.11818778326,0.9581969860250467,130994,0.20683125109268916,0.243405243970953,0.05924611279255916,-3.365492700018913,7.119774685883503,10.485267385902416,0.2343484816544812,0.2074319858278058,0.31941396215745826,15748,-1.1679804271336898,20.6778227178055,37390.93850591287,0.8106659163965695,120893,0.6339805660391169,0.4848767161331611,0.23510542984807808,-6.411096758733067,6.471067960415746,12.882164719148813,0.9134257015831162,0.7405446427203046,0.7981458437925724,9421,-1.1081899013514167,4.363749160482607,233465.70131032696,0.9114842648694896,121404
8,1.2355590914748198,1.3917392349199456,-0.8008053989566358,0.4161899488664703,0.17321407353747517,-4.605795965075675,1.1320205947364022,5.737816559812077,-0.9745063485409797,0.09687347736698071,0.9024983991872624,1076,1.4235051297005337,1.6355611639018024,340781.6900211987,0.9793748360865459,149065,0.047075538254290894,0.2812768215647301,0.079116650349557,-1.4988586194062794,1.2373892152812418,2.7362478346875214,0.0528000837677588,0.09336885522720764,0.28518898409912014,20266,0.24771904268668452,6.2146958861683075,34028.974720929444,0.9810927689233065,141492,-0.1363448444137907,0.33792013619049077,0.11419001844299985,-1.1852343091750974,2.723054317484734,3.9082886266598313,-0.01211005761301415,0.4401462191595324,0.36438981193389663,18383,-0.6883165626499929,0.9153087363387771,55554.06258176636,0.9797558757973477,141008,-0.542871769577001,0.46128321594040306,0.2127822053083205,-6.986332525976144,3.163145957748749,10.149478483724893,-0.3544536772694381,0.6867137714557096,0.7123847019076034,3156,-1.6044364891532714,7.187115766997657,212330.57759770637,0.8686770664222848,136040,0.021874504020339174,0.3352910839390154,0.11242011096899988,-4.1385923080198905,4.332594494841376,8.471186802861267,0.0224469692093272,0.09713496153627943,0.3360038763096875,38390,-0.10055704422441582,5.7850471455360015,47235.873099285636,0.8706708032209812,131644,0.43982091531485173,0.6136874147776413,0.37661224305646485,-4.365581845439571,5.772753821085585,10.138335666525156,0.9162575201670533,1.1591459955894494,0.7550196557738472,12214,-0.5312854254390584,-0.5532632818256542,238506.3179276281,0.9378779370527911,138663
9,1.3079383790705321,1.3967321589415618,-0.8096581699560789,0.30871607850652755,0.09530561712844847,-4.892428279523767,1.6980688103432355,6.590497089867002,-0.9592868705224293,0.29657393596467885,0.8665171488811256,488,0.9438638988045306,6.791691096177107,266866.3052264711,0.9337134717941024,130139,-0.0859549600128442,0.27517577335492743,0.07572170624148239,-2.048256657779968,1.510733066678846,3.5589897244588142,-0.039233224381425805,0.14099597824216048,0.28828798343373946,17450,-0.9983295534798979,4.661533391327817,29538.776258125654,0.9785141737425783,122784,-0.22271095412523853,0.37580076337380036,0.1412262137523311,-1.104209205073146,2.3524457396879,3.456654944761046,-0.11569898981882171,0.7304915620496477,0.43683679199410985,5582,-0.22583141442677912,-1.2714378219421534,67823.13133612234,0.9926407298388372,123357,-0.4904935908944134,0.4468939516505361,0.19971420402183168,-6.9910701940636,4.052836240401836,11.043906434465438,-0.2987101986251767,0.7732411705248796,0.6635496716375706,1834,-0.9870086276681883,3.690384634445236,156489.89382295965,0.9082390209953258,125807,0.10489400708777549,0.32390308342222873,0.10491320745042726,-4.360955532453495,6.982736170874448,11.343691703327943,0.060182242867432095,0.13911055628459174,0.3404643302511403,14059,0.7821325328937072,9.175651862232765,41198.61873289439,0.8317131103131308,121952,0.5139360913017345,0.5937557327165697,0.3525458701337905,-6.086874740622704,7.692861219568789,13.779735960191493,0.8468117414691099,0.9782363586718381,0.7852873207153513,8494,-0.5460848130031232,2.762827555170772,219177.81314868465,0.9100716334891171,125633
10,1.256225477731041,1.3708482703498572,-0.8771224519544001,0.3441968559482279,0.11847147564464515,-5.406957884119719,2.2917083771608384,7.698666261280557,-1.0055939601538209,0.1039404429206886,0.9422394978810554,1808,0.9683464159933912,7.725604368028868,325481.0688206371,0.9126841826924221,137232,0.044455724916493564,0.27929682667236955,0.07800671738925563,-2.0715732528315915,3.482323545408321,5.553896798239912,0.0432677223559279,0.09358465695245201,0.28281270987546964,22900,-0.10032659469409469,8.070731213412033,29322.49822994107,0.9511666803638263,127214,-0.023969598362013782,0.3343576431664094,0.11179503354379598,-3.0559436981461845,1.6765957330683228,4.732539431214507,1.9544241509262765e-05,0.3102293551195371,0.3352157144130213,28222,0.7611194759605395,2.5979721908895907,41195.69759062257,0.9745626054167025,128986,-0.4424124297963887,0.4526200485109231,0.20486490831403037,-6.7030745452652525,4.741718463133521,11.444793008398774,-0.3633474546748245,0.6046324894700552,0.6329246924811632,5278,-1.6974577645299316,10.042996893656683,146861.24342777787,0.8548233788000905,126405,0.01715405418387369,0.3124865084576151,0.09764781796803115,-2.7219460799253814,3.8698241100887705,6.591770190014152,0.0301356484045391,0.2263772996240233,0.3129569931204197,19378,-0.024190872742970358,5.621863932838872,35906.4478391703,0.928423782458814,121423,0.575343989681642,0.5578536123763606,0.31120065284135473,-4.4168350886346825,5.371229871254784,9.788064959889468,0.9171468698839256,0.8712235198796882,0.8013871469546691,8226,-0.959863393453458,0.8680328093063494,235444.13031313304,0.9447363234765928,125904
